发货时间,订单号,物流公司,运单号,包裹状态
2025-02-07 09:52:42,250202-343303842110285,中通快递,78480463590714	,已签收
2025-02-07 09:52:42,250202-340598494731102,中通快递,78480463592319	,已签收
2025-02-07 09:52:42,250202-305597038953528,中通快递,78480463635063	,已签收
2025-02-07 09:52:42,250202-247547829854009,中通快递,78480463591856	,已签收
2025-02-07 09:52:42,250202-202270370152288,中通快递,78480463622859	,已签收
2025-02-07 09:52:42,250202-184046087761331,中通快递,78480463635426	,已签收
2025-02-07 09:52:42,250202-181288332812434,中通快递,78480463592773	,已签收
2025-02-07 09:52:42,250202-174986412332808,中通快递,78480463635737	,已签收
2025-02-07 09:52:42,250202-162623669913282,中通快递,78480463592533	,已签收
2025-02-07 09:52:42,250201-578331645560693,中通快递,78480463593634	,已签收
2025-02-07 09:52:42,250201-573623518831213,中通快递,78480463637066	,已签收
2025-02-07 09:52:42,250201-555671897663556,中通快递,78480463638050	,已签收
2025-02-07 09:52:42,250201-528356555040641,中通快递,78480463592732	,已签收
2025-02-07 09:52:42,250201-453005811290242,中通快递,78480463637515	,已签收
2025-02-07 09:52:42,250201-409835947561586,中通快递,78480463593011	,已签收
2025-02-07 09:52:42,250201-373681088881563,中通快递,78480463586621	,已签收
2025-02-07 09:52:42,250201-245387804962409,中通快递,78480463595326	,已签收
2025-02-07 09:52:42,250201-235195635260229,中通快递,78480463635288	,已签收
2025-02-07 09:52:42,250201-158251159842156,中通快递,78480463635048	,已签收
2025-02-07 09:52:42,250201-037948003953946,中通快递,78480463641161	,已签收
2025-02-07 09:52:42,250131-381094531422072,中通快递,78480463590676	,已签收
2025-02-07 09:52:42,250131-286229829242013,中通快递,78480463590536	,已签收
2025-02-07 09:52:42,250131-178111199673633,中通快递,78480463592717	,已签收
2025-02-07 09:52:42,250131-128073100812937,中通快递,78480463635604	,已签收
2025-02-07 09:52:42,250131-019388208670174,中通快递,78480463592638	,已签收
2025-02-07 09:52:41,250203-456938001930107,中通快递,78480463640719	,已签收
2025-02-07 09:52:41,250203-441838518641029,中通快递,78480463592758	,已签收
2025-02-07 09:52:41,250203-328518940960189,中通快递,78480463637480	,已签收
2025-02-07 09:52:41,250203-322258900570629,中通快递,78480463638233	,已签收
2025-02-07 09:52:41,250203-307841012010304,中通快递,78480463640351	,已签收
2025-02-07 09:52:41,250203-306351982233638,中通快递,78480463595121	,已签收
2025-02-07 09:52:41,250203-299976681890098,中通快递,78480463592439	,已签收
2025-02-07 09:52:41,250203-231116695913851,中通快递,78480463637536	,已签收
2025-02-07 09:52:41,250203-220148538892651,中通快递,78480463595504	,已签收
2025-02-07 09:52:41,250203-154665040243301,中通快递,78480463640522	,已签收
2025-02-07 09:52:41,250203-085165350483283,中通快递,78480463595390	,已签收
2025-02-07 09:52:41,250203-072739787181849,中通快递,78480463635313	,已签收
2025-02-07 09:52:41,250203-035924283812593,中通快递,78480463595226	,已签收
2025-02-07 09:52:41,250202-646981906062847,中通快递,78480463640788	,已签收
2025-02-07 09:52:41,250202-642357737860913,中通快递,78480463595333	,已签收
2025-02-07 09:52:41,250202-614151001693494,中通快递,78480463588374	,已签收
2025-02-07 09:52:41,250202-579736716940655,中通快递,78480463591417	,已签收
2025-02-07 09:52:41,250202-579705269801894,中通快递,78480463592470	,已签收
2025-02-07 09:52:41,250202-459360181860833,中通快递,78480463635196	,已签收
2025-02-07 09:52:41,250202-453047806272248,中通快递,78480463592720	,已签收
2025-02-07 09:52:41,250202-440150331690698,中通快递,78480463634161	,已签收
2025-02-07 09:52:41,250202-433250649603519,中通快递,78480463592646	,已签收
2025-02-07 09:52:41,250202-390342909511510,中通快递,78480463638021	,已签收
2025-02-07 09:52:41,250202-350402659852709,中通快递,78480463635326	,已签收
2025-02-07 09:52:41,250202-336980928841040,中通快递,78480463622336	,已签收
2025-02-07 09:52:41,250202-331140308513732,中通快递,78480463590584	,已签收
2025-02-07 09:52:41,250202-308952471113517,中通快递,78480463592283	,已签收
2025-02-07 09:52:41,250202-305638960733818,中通快递,78480463586647	,已签收
2025-02-07 09:52:41,250202-158251139430823,中通快递,78480463595566	,已签收
2025-02-07 09:52:41,250202-153396263220715,中通快递,78480463622343	,已签收
2025-02-07 09:52:41,250202-145510929950356,中通快递,78480463640796	,已签收
2025-02-07 09:52:41,250202-139638873703982,中通快递,78480463586463	,已签收
2025-02-07 09:52:41,250202-070820830870620,中通快递,78480463591394	,已签收
2025-02-07 09:52:41,250201-682193067613994,中通快递,78480463592612	,已签收
2025-02-07 09:52:41,250201-491090122383595,中通快递,78480463640696	,已签收
2025-02-07 09:52:41,250201-324848894340523,中通快递,78480463640535	,已签收
2025-02-07 09:52:41,250201-197688093060776,中通快递,78480463640706	,已签收
2025-02-07 09:52:41,250201-056224694583571,中通快递,78480463635459	,已签收
2025-02-07 09:52:41,250201-043369121411073,中通快递,78480463590691	,已签收
2025-02-07 09:52:41,250201-030660380280995,中通快递,78480463637967	,已签收
2025-02-07 09:52:41,250131-405043944991460,中通快递,78480463622315	,已签收
2025-02-07 09:52:41,250131-375893563000212,中通快递,78480463633591	,已签收
2025-02-07 09:52:41,250131-064172889743432,中通快递,78480463640905	,已签收
2025-02-06 16:58:27,250205-051936049463460,韵达快递,464158407783790	,已签收
2025-02-06 16:58:26,250203-469300724100794,韵达快递,464158407784240	,已签收
2025-02-06 16:58:25,250126-604116098652157,韵达快递,464158407784016	,已签收
2025-02-06 16:58:24,250124-513393313361854,韵达快递,464158407784676	,已签收
2025-02-06 15:03:04,250202-403156570530676,中通快递,78480266718397	,已签收
2025-02-06 14:48:37,250204-402904891741255,韵达快递,464158730280911	,已签收
2025-02-06 14:44:24,250206-114955436374031,中通快递,78480328435553	,已签收
2025-02-06 14:44:23,250206-137594202454031,中通快递,78480328435553	,已签收
2025-02-06 14:44:23,250205-687131891213442,中通快递,78480328435898	,已签收
2025-02-06 14:44:23,250205-608824235533442,中通快递,78480328435898	,已签收
2025-02-06 14:43:48,250206-477951486263776,中通快递,78480319029358	,已签收
2025-02-06 14:43:48,250206-134354102583776,中通快递,78480319029358	,已签收
2025-02-06 14:43:48,250205-416200803883701,中通快递,78480318989486	,已签收
2025-02-06 14:43:48,250205-244402112043701,中通快递,78480318989486	,已签收
2025-02-06 14:43:20,250206-653703330123006,中通快递,78480319027766	,已签收
2025-02-06 14:43:20,250205-120439509293538,中通快递,78480319031198	,已签收
2025-02-06 14:42:59,250205-295467805001590,中通快递,78480319027582	,已签收
2025-02-06 14:39:23,250205-125409769834018,中通快递,78480318988926	,已签收
2025-02-06 14:38:54,250206-455878909571950,中通快递,78480318988913	,已签收
2025-02-06 14:38:54,250206-437245713953745,中通快递,78480318988783	,已签收
2025-02-06 14:38:54,250206-093648330273745,中通快递,78480318988783	,已签收
2025-02-06 14:38:23,250206-547828580743583,中通快递,78480319027633	,已签收
2025-02-06 14:38:23,250206-411733901651820,中通快递,78480319027753	,已签收
2025-02-06 14:38:22,250206-484872087993134,中通快递,78480319028137	,已签收
2025-02-06 14:38:22,250206-411733922172371,中通快递,78480318989420	,已签收
2025-02-06 14:35:47,250206-425071767142545,中通快递,78480319037724	,已签收
2025-02-06 14:35:47,250206-387134329162321,中通快递,78480319038236	,已签收
2025-02-06 14:35:47,250206-375442675310663,中通快递,78480318989432	,已签收
2025-02-06 14:35:47,250206-275838462311208,中通快递,78480319028124	,已签收
2025-02-06 14:35:47,250206-241130606940088,中通快递,78480318989325	,已签收
2025-02-06 14:35:46,250206-341301082413916,中通快递,78480319028260	,已签收
2025-02-06 14:35:46,250206-099709099650176,中通快递,78480319015050	,已签收
2025-02-06 14:35:46,250205-256387356231283,中通快递,78480319015154	,已签收
2025-02-06 14:35:45,250206-397483774353633,中通快递,78480319038356	,已签收
2025-02-06 14:35:45,250205-222140864003931,中通快递,78480319028203	,已签收
2025-02-06 14:34:41,250206-522799050253459,中通快递,78480319031086	,已签收
2025-02-06 14:34:41,250206-379626514862957,中通快递,78480318989366	,已签收
2025-02-06 14:34:41,250205-583931041360115,中通快递,78480319028308	,已签收
2025-02-06 14:34:15,250206-175426792992104,中通快递,78480319038430	,已签收
2025-02-06 14:34:14,250205-441786068481004,中通快递,78480319028186	,已签收
2025-02-06 14:33:40,250206-122201096600989,中通快递,78480319015170	,已签收
2025-02-06 14:33:40,250205-589436055092238,中通快递,78480319028244	,已签收
2025-02-06 14:33:40,250205-431992410403801,中通快递,78480319014796	,已签收
2025-02-06 14:31:58,250206-352845841943981,中通快递,78480319027986	,已签收
2025-02-06 14:31:57,250206-640365422960621,中通快递,78480319038414	,已签收
2025-02-06 14:31:57,250206-420751665490495,中通快递,78480319027488	,已签收
2025-02-06 14:31:57,250206-363960789370750,中通快递,78480319014714	,已签收
2025-02-06 14:31:57,250206-261577807411079,中通快递,78480319038057	,已签收
2025-02-06 14:31:57,250206-146066644511434,中通快递,78480319014776	,已签收
2025-02-06 14:31:57,250206-145814996601662,中通快递,78480319026731	,已签收
2025-02-06 14:31:57,250206-078873914963933,中通快递,78480319028349	,已签收
2025-02-06 14:31:57,250205-683902277203252,中通快递,78480318987917	,已签收
2025-02-06 14:31:57,250205-619110807853798,中通快递,78480319029452	,已签收
2025-02-06 14:31:57,250205-564941341042545,中通快递,78480319028109	,已签收
2025-02-06 14:31:57,250205-521037474080610,中通快递,78480319027873	,已签收
2025-02-06 14:31:57,250205-367484004793044,中通快递,78480319031343	,已签收
2025-02-06 14:31:57,250205-172857771570880,中通快递,78480318989524	,已签收
2025-02-06 14:31:57,250205-153595430522882,中通快递,78480319028668	,已签收
2025-02-06 14:31:57,250205-002810263872204,中通快递,78480319015126	,已签收
2025-02-06 14:31:56,250206-683398981941832,中通快递,78480319038307	,已签收
2025-02-06 14:31:56,250206-578751117730360,中通快递,78480318987639	,已签收
2025-02-06 14:31:56,250206-334852298303233,中通快递,78480319031476	,已签收
2025-02-06 14:31:56,250206-290046687591985,中通快递,78480318989404	,已签收
2025-02-06 14:31:56,250206-048014375332430,中通快递,78480319015113	,已签收
2025-02-06 14:31:56,250206-022796122532531,中通快递,78480319026798	,已签收
2025-02-06 14:31:56,250205-638813530550100,中通快递,78480319028231	,已签收
2025-02-06 14:31:56,250205-583186563511991,中通快递,78480319037872	,已签收
2025-02-06 14:31:56,250205-487241817723318,中通快递,78480319029105	,已签收
2025-02-06 14:31:56,250205-440192274841126,中通快递,78480319028140	,已签收
2025-02-06 14:31:56,250205-401122301442210,中通快递,78480319031185	,已签收
2025-02-06 14:31:56,250205-284835223182762,中通快递,78480319028484	,已签收
2025-02-06 14:31:56,250205-111453150850176,中通快递,78480319038606	,已签收
2025-02-06 14:31:56,250205-039007045201438,中通快递,78480319031172	,已签收
2025-02-06 14:30:51,250206-624049559063885,中通快递,78480318987790	,已签收
2025-02-06 14:30:51,250206-573172662711199,中通快递,78480319014847	,已签收
2025-02-06 14:30:51,250206-215115436330471,中通快递,78480319026785	,已签收
2025-02-06 14:30:51,250206-100600399403356,中通快递,78480319037752	,转运中
2025-02-06 14:30:51,250206-052491794832135,中通快递,78480319031131	,已签收
2025-02-06 14:30:51,250206-030324825622246,中通快递,78480318989126	,已签收
2025-02-06 14:30:51,250205-504847408660615,中通快递,78480319027496	,已签收
2025-02-06 14:30:51,250205-360060065353492,中通快递,78480318989195	,已签收
2025-02-06 14:30:51,250205-290036171111044,中通快递,78480319029294	,已签收
2025-02-06 14:30:51,250205-182011860602690,中通快递,78480319014896	,已签收
2025-02-06 14:30:51,250205-156625815171712,中通快递,78480319027605	,已签收
2025-02-06 14:30:51,250205-122117210500140,中通快递,78480319038626	,已签收
2025-02-06 14:30:50,250206-503714946690066,中通快递,78480319038202	,已签收
2025-02-06 14:30:50,250206-445435092631939,中通快递,78480319029238	,已签收
2025-02-06 14:30:50,250206-373303549493916,中通快递,78480318989353	,已签收
2025-02-06 14:30:50,250206-331916254852681,中通快递,78480319027674	,已签收
2025-02-06 14:30:50,250206-223168468633439,中通快递,78480318987999	,已签收
2025-02-06 14:30:50,250205-683304599871421,中通快递,78480318989445	,已签收
2025-02-06 14:30:50,250205-632427660873001,中通快递,78480319029503	,已签收
2025-02-06 14:30:50,250205-503159263533416,中通快递,78480319027952	,已签收
2025-02-06 14:30:50,250205-467927068262934,中通快递,78480318987958	,已签收
2025-02-06 14:30:50,250205-428626491792596,中通快递,78480319014742	,已签收
2025-02-06 14:30:50,250205-402254732911029,中通快递,78480319029411	,已签收
2025-02-06 14:30:50,250205-337222059571210,中通快递,78480319037951	,已签收
2025-02-06 14:30:50,250205-268372579933639,中通快递,78480318987682	,已签收
2025-02-06 14:30:50,250205-243961741621805,中通快递,78480319031160	,已签收
2025-02-06 14:30:50,250205-000272647700172,中通快递,78480319029386	,已签收
2025-02-06 14:29:28,250206-639096614433818,中通快递,78480319029304	,已签收
2025-02-06 14:29:15,250206-682256034150553,中通快递,78480319037829	,已签收
2025-02-06 14:29:15,250206-377948771922961,中通快递,78480319031157	,已签收
2025-02-06 14:29:15,250206-213364293923165,中通快递,78480319038271	,已签收
2025-02-06 14:29:15,250206-094466240151896,中通快递,78480319031236	,已签收
2025-02-06 14:29:15,250206-035064451432852,中通快递,78480319026703	,已签收
2025-02-06 14:29:15,250206-028668117430512,中通快递,78480318988656	,已签收
2025-02-06 14:29:15,250205-546486423980506,中通快递,78480318989246	,已签收
2025-02-06 14:29:15,250205-498314780232885,中通快递,78480319029082	,已签收
2025-02-06 14:29:15,250205-489443899803862,中通快递,78480319029200	,已签收
2025-02-06 14:29:15,250205-478748414361510,中通快递,78480318988000	,已签收
2025-02-06 14:29:15,250205-426623711632705,中通快递,78480319028032	,已签收
2025-02-06 14:29:15,250205-424799158583202,中通快递,78480319027746	,已签收
2025-02-06 14:29:14,250206-403680806422191,中通快递,78480319026757	,已签收
